n_trades,total_pnl,profit_factor,win_rate,sharpe
190,-4862.5,0.8358649789029535,0.4473684210526316,-0.8734704436691466
174,3267.5,1.1320535488759789,0.4827586206896552,0.75695823967587
191,-7648.75,0.7800266024373583,0.4083769633507853,-1.365944190922063
222,-6578.75,0.8367910193196266,0.44594594594594594,-0.8417916274514026
144,2230.0,1.1201670483631956,0.4861111111111111,0.5627628908094482
196,-7298.75,0.8021750914758097,0.46938775510204084,-1.0896672558189
213,-1052.5,0.9702010192525481,0.5117370892018779,-0.2192896821056936
83,-4790.0,0.6598313359964492,0.4578313253012048,-1.1297510750452822
180,3381.25,1.1189324657052409,0.49444444444444446,0.7520140581534387
217,-15103.75,0.6412623953446945,0.43317972350230416,-2.2166852645631594
78,1416.25,1.1551417225797618,0.46153846153846156,0.592532397194009
76,-1305.0,0.8886637517329636,0.4342105263157895,-0.3033544483926126
193,-10152.5,0.7287059923842609,0.47150259067357514,-1.5022833795470936
214,-13001.25,0.7118118090382644,0.397196261682243,-2.0763327562376617
213,-1652.5,0.9509079431096588,0.4788732394366197,-0.20158719914271528
185,-3975.0,0.852408799777221,0.43783783783783786,-0.9702676226409133
58,-5621.25,0.5006662225183212,0.41379310344827586,-1.521701444627677
221,3545.0,1.0970800670934173,0.47058823529411764,0.605535160362605
160,5806.25,1.2663875666685782,0.48125,1.1423486078890632
92,2846.25,1.2001758241758242,0.45652173913043476,0.7887694501496966
145,-4981.25,0.7961219686892459,0.45517241379310347,-0.9705485905208481
94,561.25,1.038770399792764,0.4787234042553192,0.15420852795837298
136,3751.25,1.21218977586085,0.47058823529411764,0.7965733583461594
166,5651.25,1.2259257408425364,0.4939759036144578,0.9553973862651945
155,-5475.0,0.7631792376317924,0.41935483870967744,-1.3580489609019284
189,423.75,1.0161259632765673,0.455026455026455,-0.039374882562106535
64,-1388.75,0.8549608355091384,0.453125,-0.3859813896011453
125,-10781.25,0.558507371007371,0.448,-2.250007041078607
140,-6331.25,0.7223744792808595,0.38571428571428573,-1.2857918134090331
129,-232.5,0.9884457696608274,0.4806201550387597,-0.10315254063727713
215,1306.25,1.0382321735630922,0.4790697674418605,0.218430080884037
219,-11145.0,0.7311704757884581,0.45662100456621,-2.461652467914899
159,8217.5,1.3716433941997852,0.5220125786163522,1.7790236600671951
101,-1242.5,0.9119028627138173,0.48514851485148514,-0.6094608369352527
204,-11938.75,0.6792383127350886,0.4166666666666667,-2.135620137144553
238,-4796.25,0.8883099493508761,0.4495798319327731,-0.7251181749662571
103,-4790.0,0.6995216811730574,0.44660194174757284,-1.1713197134599733
85,-3018.75,0.7650778210116731,0.47058823529411764,-0.7825284542820002
164,1605.0,1.0594279366842543,0.4878048780487805,0.3924307065071007
217,2090.0,1.0601287445607221,0.4792626728110599,0.21514832450864738
71,-848.75,0.907177033492823,0.5070422535211268,-0.1643199725851871
95,-2081.25,0.8737297133323222,0.37894736842105264,-0.45170997559513826
91,8295.0,1.8667711598746082,0.5714285714285714,2.3880290746856936
79,-4457.5,0.681123133327372,0.46835443037974683,-1.5194423985127734
